Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
1,cfx0kdkw50a9417og40fqqled,195712,R. Thompson,Roger Thompson,Right Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,160292,Roger,Thompson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,York United,1,90,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,56,30,13,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,62,4,0,1,2,6,33.3%,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33,28,0,60.7%,76.8%,22,1,20,1,26,29,60.0%,5,0.00,0,0,4,4,2,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,41.7%,0.00,28,2,15,2,15,,,CAV vs YRK,false,true,false,false,true,2020-09-05,7uw4ffr6e4epa23s5veyr3cpg,41ewt71n8fqwy6trsqta1bjvu,15381,15381,York United,Cavalry,CAV,0,1,Played,L 0-1,2126268,CAV vs YRK (2020-09-05)
1,bh7fb8v7o5wynmapdhlth594a,244703,A. Coupland,Antoine Coupland,Left Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,486673,Antoine,Coupland,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Atlético Ottawa,1,45,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0.00,0,0,0.00,0,0,0,0,0,1,0,0,2,1,0,0,10,2,0,0,0,0,0.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2,2,0,16.7%,100.0%,1,4,1,4,1,1,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,31.3%,0.00,13,0,22,0,22,,,ATO vs VAL,true,false,false,false,true,2020-08-19,7tdd1uok6zk7bgycge748czdg,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Atlético Ottawa,Valour,VAL,0,4,Played,L 0-4,2126235,ATO vs VAL (2020-08-19)
1,bh7fb8v7o5wynmapdhlth594a,244703,A. Coupland,Antoine Coupland,Central Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,486673,Antoine,Coupland,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Atlético Ottawa,1,50,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0.00,0,0,0.00,0,0,0,0,0,1,0,0,5,0,0,0,17,4,1,3,0,5,100.0%,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,6,5,6,0,16.7%,50.0%,1,2,0,4,2,0,100.0%,1,0.00,0,0,4,4,1,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,27.8%,1.00,11,0,11,0,11,,,ATO vs EDM,true,false,false,true,false,2020-08-23,7tqr229an5mqpjp1qgvl7e0pg,73xrv2025rnj0t3y9ayp83bec,6925,6925,Atlético Ottawa,Edmonton,EDM,2,2,Played,T 2-2,2126243,ATO vs EDM (2020-08-23)
1,bh7fb8v7o5wynmapdhlth594a,244703,A. Coupland,Antoine Coupland,Right Attacking Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,486673,Antoine,Coupland,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Atlético Ottawa,1,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,1,0,0,2,1,0,0,2,1,0,0,0,0,-,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,37.2%,0.00,23,0,11,0,11,,,ATO vs FOR,true,false,false,false,true,2020-08-30,7ufagyfpmg0q5miihyn7181ec,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,0,2,Played,L 0-2,2126257,ATO vs FOR (2020-08-30)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Right Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Atlético Ottawa,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37,26,7,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,43,0,1,1,1,5,100.0%,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,28,15,0,45.9%,89.2%,15,0,18,0,15,22,100.0%,1,0.00,0,0,5,5,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,26.2%,0.00,19,1,22,1,22,,,YRK vs ATO,false,true,false,true,false,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Atlético Ottawa,York United,YRK,2,2,Played,T 2-2,2126220,YRK vs ATO (2020-08-15)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Right Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Atlético Ottawa,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,39,26,9,0.00,0,0,0.05,0,0,0,1,1,0,0,0,4,0,0,0,46,2,0,1,0,2,100.0%,1,0,3,0,2,0,0,1,2,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,26,19,0,35.9%,89.7%,15,1,19,1,17,21,-,0,0.00,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,1,1,-,0,-,-,31.3%,0.00,13,1,22,1,22,,,ATO vs VAL,true,false,false,false,true,2020-08-19,7tdd1uok6zk7bgycge748czdg,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Atlético Ottawa,Valour,VAL,0,4,Played,L 0-4,2126235,ATO vs VAL (2020-08-19)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Right Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Atlético Ottawa,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,9,5,0.00,0,0,0.00,0,0,0,0,0,0,0,0,6,0,0,0,33,3,0,1,3,9,100.0%,5,4,1,1,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,13,0,70.0%,70.0%,6,0,8,0,10,10,40.0%,5,0.00,0,0,9,9,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,27.8%,0.00,11,1,11,1,11,,,ATO vs EDM,true,false,false,true,false,2020-08-23,7tqr229an5mqpjp1qgvl7e0pg,73xrv2025rnj0t3y9ayp83bec,6925,6925,Atlético Ottawa,Edmonton,EDM,2,2,Played,T 2-2,2126243,ATO vs EDM (2020-08-23)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Right Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Atlético Ottawa,1,78,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,20,10,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,7,0,0,0,31,2,0,1,2,8,100.0%,5,1,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,13,0,55.0%,55.0%,5,0,6,0,10,10,100.0%,3,0.00,0,0,6,6,2,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,38.2%,0.00,29,0,25,0,25,,,ATO vs CAV,true,false,true,false,false,2020-08-27,7u47vp82i9898dpktaf5q6psk,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Atlético Ottawa,Cavalry,CAV,2,0,Played,W 2-0,2126251,ATO vs CAV (2020-08-27)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Right Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Atlético Ottawa,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,45,26,10,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,58,4,0,1,1,8,100.0%,5,2,5,0,1,2,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,25,33,0,37.8%,80.0%,23,0,13,0,28,17,50.0%,2,0.00,0,0,6,6,2,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,37.2%,0.00,23,0,11,0,11,,,ATO vs FOR,true,false,false,false,true,2020-08-30,7ufagyfpmg0q5miihyn7181ec,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,0,2,Played,L 0-2,2126257,ATO vs FOR (2020-08-30)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Right Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Atlético Ottawa,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,27,17,3,0.00,0,0,0.41,0,1,1,0,1,0,0,0,4,0,0,0,38,3,0,0,1,4,-,2,1,2,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,28,7,1,44.4%,74.1%,6,1,13,1,6,20,50.0%,2,0.00,0,0,4,4,0,0,0.00,0.00,0.00,0.00,0.00,1,1,-,0,-,-,30.8%,0.00,24,2,13,2,13,,,PAC vs ATO,false,true,true,false,false,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Atlético Ottawa,Pacific,PAC,1,0,Played,W 1-0,2126262,PAC vs ATO (2020-09-03)
1,1hwbc5i6pxjdjgx0f88wmqqx,233991,B. John,Evan Brandon John,Right Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,244505,Evan Brandon,John,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Atlético Ottawa,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,55,31,12,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,65,4,0,0,0,3,0.0%,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,31,28,0,36.4%,78.2%,20,0,23,0,27,28,66.7%,3,0.00,0,1,3,3,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,0.00,0.00,47.5%,0.00,18,2,14,2,14,,,HFX vs ATO,false,true,false,false,true,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Atlético Ottawa,HFX Wanderers,HFX,0,2,Played,L 0-2,2126270,HFX vs ATO (2020-09-06)
1,e6cd4pwmbb7lfatlo8gc8eaj9,52246,Galán,José Antonio Pedrosa Galán,Left Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,87810,José Antonio,Pedrosa Galán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Valour,1,23,35,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,23,9,12,0.08,1,0,0.03,0,0,0,1,1,0,0,0,1,0,0,0,26,2,0,1,0,1,100.0%,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,1,26.1%,91.3%,13,4,4,4,13,6,-,0,0.00,0,0,0,0,1,0,0.08,0.00,0.08,0.00,0.08,1,0,0.08,1,-,-,24.1%,1.00,16,0,11,0,11,,,ATO vs VAL,false,true,true,false,false,2020-08-19,7tdd1uok6zk7bgycge748czdg,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Valour,Atlético Ottawa,ATO,4,0,Played,W 4-0,2126235,ATO vs VAL (2020-08-19)
1,e6cd4pwmbb7lfatlo8gc8eaj9,52246,Galán,José Antonio Pedrosa Galán,Centre Attacking Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,87810,José Antonio,Pedrosa Galán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Valour,1,24,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,4,5,0.00,0,0,0.04,0,0,0,1,1,0,0,0,0,0,0,0,17,1,0,0,1,2,0.0%,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,11,0,46.2%,69.2%,7,0,2,0,10,3,-,0,0.00,0,1,2,2,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,0.00,-,38.1%,1.00,25,0,15,0,15,,,PAC vs VAL,false,true,false,false,true,2020-08-26,7tw47791fe2i850ddmt0nthqs,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Valour,Pacific,PAC,0,2,Played,L 0-2,2126245,PAC vs VAL (2020-08-26)
1,e6cd4pwmbb7lfatlo8gc8eaj9,52246,Galán,José Antonio Pedrosa Galán,Defensive Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,87810,José Antonio,Pedrosa Galán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Valour,1,83,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,59,27,27,0.00,0,0,0.00,0,0,0,0,0,0,0,0,8,0,0,0,78,6,1,4,3,12,83.3%,4,1,9,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,22,50,0,33.9%,91.5%,42,3,9,4,45,10,50.0%,4,0.00,0,0,9,9,2,1,0.00,0.00,0.00,0.00,0.00,0,1,-,0,-,-,34.0%,2.00,19,2,19,2,19,,,VAL vs EDM,true,false,true,false,false,2020-08-29,7u70ahhsjfxqkqyoibw4kuql0,73xrv2025rnj0t3y9ayp83bec,6925,6925,Valour,Edmonton,EDM,2,1,Played,W 2-1,2126254,VAL vs EDM (2020-08-29)
1,e6cd4pwmbb7lfatlo8gc8eaj9,52246,Galán,José Antonio Pedrosa Galán,Defensive Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,87810,José Antonio,Pedrosa Galán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Valour,1,90,35,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,68,30,30,0.06,0,0,0.00,0,0,0,0,0,2,0,0,8,2,0,0,81,7,0,3,2,5,60.0%,0,0,6,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,13,11,57,1,25.0%,88.2%,45,8,7,10,51,7,66.7%,3,0.00,0,0,1,1,3,1,0.03,0.03,0.03,0.03,0.06,0,0,0.03,2,-,-,35.7%,4.00,16,5,17,5,17,,,VAL vs HFX,true,false,false,false,true,2020-09-02,7uo653c2y32d06v6dq2as5t04,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Valour,HFX Wanderers,HFX,0,2,Played,L 0-2,2126261,VAL vs HFX (2020-09-02)
1,e6cd4pwmbb7lfatlo8gc8eaj9,52246,Galán,José Antonio Pedrosa Galán,Central Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,87810,José Antonio,Pedrosa Galán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Valour,1,90,35,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,43,15,17,0.07,0,1,0.34,0,1,0,1,1,0,0,0,4,0,0,0,58,8,0,2,1,3,28.6%,0,0,4,1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,13,9,36,0,41.9%,74.4%,22,5,5,8,27,8,-,0,0.00,0,2,0,0,3,0,0.07,0.00,0.07,0.00,0.07,0,0,0.04,2,1.00,1.00,34.2%,2.00,26,1,13,1,13,,,FOR vs VAL,false,true,false,true,false,2020-09-05,7utday42etwsaaqej3w9gmqz8,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Valour,Forge,FOR,2,2,Played,T 2-2,2126266,FOR vs VAL (2020-09-05)
1,ekpuqpny9mue83orafcamp2i,223356,A. Pepple,Aribim Pepple,Centre Attacking Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,490180,Aribim,Pepple,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Cavalry,1,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0.00,0,0,0.07,0,0,0,1,1,2,1,0,0,0,0,0,6,2,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,100.0%,33.3%,0,1,0,1,2,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-,0,-,-,35.2%,0.00,13,1,11,1,11,,,FOR vs CAV,false,true,false,true,false,2020-08-14,7st0tt53e4ksjueglfgouulg4,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Cavalry,Forge,FOR,2,2,Played,T 2-2,2126218,FOR vs CAV (2020-08-14)
1,ekpuqpny9mue83orafcamp2i,223356,A. Pepple,Aribim Pepple,Centre Forward,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,490180,Aribim,Pepple,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Cavalry,1,25,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,2,0.28,0,0,0.00,1,0,0,0,0,2,0,0,2,1,0,0,14,5,1,0,0,1,50.0%,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,4,1,50.0%,75.0%,1,2,0,3,1,0,-,0,0.00,0,0,0,0,0,1,0.28,0.00,0.28,0.00,0.28,0,0,0.28,1,-,-,34.2%,1.00,14,0,10,0,10,,,VAL vs CAV,false,true,true,false,false,2020-08-16,7t877d5i442n1ar3pg35nz02c,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Cavalry,Valour,VAL,2,0,Played,W 2-0,2126228,VAL vs CAV (2020-08-16)
1,ekpuqpny9mue83orafcamp2i,223356,A. Pepple,Aribim Pepple,Centre Attacking Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,490180,Aribim,Pepple,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Attacking Midfielder,Cavalry,1,6,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0.0%,100.0%,0,1,0,1,0,0,0.0%,1,0.00,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,44.4%,0.00,15,0,16,0,16,,,CAV vs PAC,true,false,false,false,true,2020-08-30,7uiktgg1hzmxb1oky4wpsigwk,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Cavalry,Pacific,PAC,1,2,Played,L 1-2,2126258,CAV vs PAC (2020-08-30)
1,ekpuqpny9mue83orafcamp2i,223356,A. Pepple,Aribim Pepple,Left Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,490180,Aribim,Pepple,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Cavalry,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,100.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,69.0%,0.00,13,0,7,0,7,,,CAV vs PAC,true,false,true,false,false,2020-09-10,6pp5y6tmtbxolhpklcv0tx5as,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Cavalry,Pacific,PAC,3,1,Played,W 3-1,2137182,CAV vs PAC (2020-09-10)
1,ekpuqpny9mue83orafcamp2i,223356,A. Pepple,Aribim Pepple,Second Striker,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,490180,Aribim,Pepple,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Second Striker,Cavalry,1,23,18,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,3,0.08,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0,0,0,-,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,2,2,20.0%,100.0%,2,2,1,2,2,1,50.0%,2,0.00,0,1,0,0,0,0,0.08,0.00,0.08,0.00,0.08,0,0,0.04,2,0.00,0.00,59.5%,0.00,24,0,13,0,13,,,CAV vs HFX,true,false,false,false,true,2020-09-12,cap8cqg4fk34voy1o310hy39w,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Cavalry,HFX Wanderers,HFX,1,2,Played,L 1-2,2137185,CAV vs HFX (2020-09-12)
