Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Season,seasonId,scatterId,scatterExtra
1,6cd1hn16e1opa0gzfkefmpnu,,M. Camara,Mamadi Camara,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,474165,Mamadi,Camara,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,9,389,26,5,3,0,1,1,0,1,0,4,0,0,0,0,0,0,1,0,1,0,4,0,1,0,1,0,18,3,84,26,37,1.56,1,0,0.06,3,0,0,2,2,6,1,0,22,4,1,1,145,23,3,6,2,12,64.3%,1,1,7,4,1,3,1,0,2,2,2,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,2,61,9,75,22,21.4%,75.0%,39,21,3,32,49,3,42.9%,14,0,1,1,2,2,8,2,0.7,0.86,0.7,0.86,1.56,2,0,0.26,6,0,0,32.6%,2,264,224,8,224,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6cd1hn16e1opa0gzfkefmpnu,Canadian Premier League 2021 (Canada)
1,6oy4mzcnojabnil6u43mxal4a,,M. Shaw,Malcolm Isaiah Shaw,Centre Forward,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,478934,Malcolm Isaiah,Shaw,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Atlético Ottawa,27,1934,26,6,10,3,20,15,5,4,3,18,6,9,3,3,3,0,9,1,5,1,5,2,1,8,10,20,78,16,380,122,164,7.86,10,1,1.48,11,3,1,12,13,30,3,2,106,15,1,0,727,153,10,18,5,61,71.8%,27,15,69,16,4,18,10,5,17,8,3,0,0,0,0,0,35,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,40,281,95,351,60,23.4%,75.3%,173,93,20,125,220,35,37.5%,88,0,6,17,36,36,20,5,3.95,3.91,3.95,3.91,5.49,12,0,0.17,45,0.29,0.29,30.0%,27,648,513,24,513,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6oy4mzcnojabnil6u43mxal4a,Canadian Premier League 2021 (Canada)
1,6v3jzhrpgs47rzoyw6b8lz6ui,,M. Ferrari,Max Ferrari,Right Attacking Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,507378,Max,Ferrari,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,York United,25,1999,21,1,13,1,6,4,2,10,7,9,4,5,0,0,0,0,2,0,1,0,1,0,0,2,7,7,52,31,516,173,260,2.41,2,4,4.33,2,6,10,23,33,87,11,2,141,36,0,0,1035,140,11,26,16,59,59.7%,4,0,110,6,5,10,17,17,23,10,6,0,0,0,0,0,30,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,24,43,477,193,365,85,26.0%,83.9%,209,152,72,178,241,97,45.8%,24,0,0,83,28,28,16,15,2.07,0.34,2.07,0.34,2.41,29,0,0.08,32,0.27,0.19,33.2%,34,444,487,36,487,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6v3jzhrpgs47rzoyw6b8lz6ui,Canadian Premier League 2021 (Canada)
1,6z58yyouaevipxrmrmorcz0no,,I. Johnston,Isaiah Johnston,Central Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,509124,Isaiah,Johnston,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,York United,22,1762,19,2,7,1,13,4,9,1,4,11,6,2,0,0,0,0,2,1,3,0,2,1,0,3,1,20,94,25,767,327,321,2.33,3,0,1.4,3,2,2,11,13,80,1,0,118,47,3,2,1123,138,21,29,13,74,62.5%,10,2,147,8,7,19,0,5,10,2,6,0,0,0,0,0,27,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,18,44,203,238,682,23,30.2%,84.5%,454,74,120,94,522,151,53.8%,13,0,2,9,37,37,34,3,1.39,0.94,1.39,0.94,2.33,13,4,0.08,29,0.11,0,32.9%,45,391,437,24,437,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6z58yyouaevipxrmrmorcz0no,Canadian Premier League 2021 (Canada)
1,a6i4npit5smx1zcpgucou9y0a,,L. Wright,Lowell Wright,Centre Forward,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,510378,Lowell,Wright,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,York United,23,1157,18,11,10,2,11,10,1,4,2,14,7,4,0,0,0,0,4,0,4,1,2,3,0,3,2,18,51,11,202,52,88,3.21,4,2,1.77,3,4,1,7,8,35,2,0,57,20,1,1,429,118,8,6,1,20,63.6%,5,2,27,22,0,11,3,0,2,5,2,0,0,0,0,0,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,6,28,231,19,179,51,22.8%,69.3%,78,58,4,79,116,7,32.7%,55,0,2,9,7,7,6,7,2.34,0.88,2.34,0.88,3.21,6,3,0.1,31,0.33,0.33,33.6%,17,425,465,20,465,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:a6i4npit5smx1zcpgucou9y0a,Canadian Premier League 2021 (Canada)
1,cqzj50mwiry6o6vz6drrh1cyd,194633,Álvaro Rivero,Álvaro Rivero Sánchez,Left Attacking Midfielder,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,225912,Álvaro,Rivero Sánchez,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,York United,22,1092,24,10,11,1,17,12,5,4,5,10,5,3,2,1,0,0,5,1,5,0,0,1,1,5,4,21,44,5,372,128,195,5.82,6,1,1.27,8,1,3,12,15,50,3,1,47,23,0,0,604,100,7,7,10,30,30.4%,6,4,53,5,1,7,3,0,5,1,4,0,0,0,0,0,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,29,8,26,251,74,279,49,23.7%,86.8%,183,100,40,123,204,45,22.2%,9,0,4,17,16,16,11,3,2.97,2.86,2.97,2.86,4.25,14,0,0.16,36,0.24,0.25,33.3%,22,425,462,23,462,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:cqzj50mwiry6o6vz6drrh1cyd,Canadian Premier League 2021 (Canada)
1,4t92bvofxxvfqe6f2w9gs8t0p,216587,C. Bent,Cory Bent,Right Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,200948,Cory,Bent,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,HFX Wanderers,18,1121,24,5,8,0,4,3,1,0,0,7,2,4,0,0,2,0,0,0,0,0,0,0,0,0,1,10,54,20,329,114,141,0.69,0,3,2.65,0,4,3,11,14,52,4,0,77,19,4,1,624,72,9,16,16,49,64.1%,6,3,63,6,3,5,8,4,16,8,4,0,0,0,0,0,14,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,14,15,232,121,271,24,33.4%,77.5%,144,65,46,87,177,65,50.0%,10,0,0,47,27,27,15,7,0.54,0.15,0.54,0.15,0.69,11,2,0.06,11,0.23,0.23,31.1%,20,369,294,16,294,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:4t92bvofxxvfqe6f2w9gs8t0p,Canadian Premier League 2021 (Canada)
1,7yio8rqcy9vth90ps5f5j0s0l,178892,M. Restrepo,Mateo Restrepo,Right Centre Back,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,243904,Mateo,Restrepo,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,HFX Wanderers,12,877,24,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,511,308,125,0.04,0,0,0.02,0,0,0,1,1,3,0,0,42,2,1,0,631,29,13,8,27,79,72.4%,29,18,42,2,1,7,0,3,0,0,3,0,0,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,13,340,278,3,45.2%,84.7%,202,5,226,6,246,259,61.5%,26,0,0,1,63,63,15,1,0,0.04,0,0.04,0.04,1,7,0.04,1,0,0,31.5%,2,250,151,17,151,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:7yio8rqcy9vth90ps5f5j0s0l,Canadian Premier League 2021 (Canada)
1,dryx6vgko76wuqqr4g9pjl4ru,,S. Young,Sean Young,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,509902,Sean,Young,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,22,905,20,13,4,0,5,5,0,1,5,7,1,3,0,0,0,0,1,0,1,0,3,1,0,1,2,6,56,18,502,223,205,1.47,1,0,0.6,2,1,0,7,7,17,4,2,58,11,1,0,697,72,11,21,19,64,66.7%,12,7,74,7,6,15,3,0,4,1,1,0,0,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,4,17,156,136,405,32,24.5%,85.3%,281,63,84,75,331,96,42.1%,19,0,0,7,26,26,27,11,0.82,0.65,0.82,0.65,1.47,7,2,0.08,18,0.14,0.17,37.2%,27,424,310,14,310,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:dryx6vgko76wuqqr4g9pjl4ru,Canadian Premier League 2021 (Canada)
1,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,24,2006,30,2,1,1,2,2,0,1,0,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,3,68,56,1076,721,231,0.99,1,2,0.7,1,1,1,8,9,47,0,0,97,26,1,1,1432,55,6,22,30,113,65.1%,54,31,143,1,4,4,1,12,11,3,9,0,3,1,0,0,25,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,6,114,763,555,13,35.3%,88.5%,401,58,493,63,449,564,76.9%,26,0,1,8,91,91,20,2,0.06,0.93,0.06,0.93,0.99,7,7,0.17,6,0.38,0.38,30.8%,7,518,367,9,367,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:c5afaf96xtx4341sic680d711,Canadian Premier League 2021 (Canada)
1,bmx7ahb6fjhgitdf1nm2olc6h,,M. Durrans,Matthew Durrans,Centre Forward,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,512855,Matthew,Durrans,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Edmonton,15,316,22,13,1,0,5,4,1,5,0,4,0,3,0,0,0,0,0,0,0,0,2,2,0,0,1,4,19,3,68,16,30,1.66,0,1,1.14,2,1,0,6,6,6,0,0,18,4,0,0,126,29,2,4,1,8,66.7%,1,0,12,5,0,2,1,0,4,3,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,71,4,51,19,20.6%,67.6%,27,19,0,33,33,2,17.6%,17,0,0,1,1,1,5,2,1.29,0.38,1.29,0.38,1.66,5,0,0.12,14,0,0,34.5%,6,370,288,4,288,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:bmx7ahb6fjhgitdf1nm2olc6h,Canadian Premier League 2021 (Canada)
1,awupposzx23aru4cerbikwcbu,174338,Alberto Soto,Alberto Soto Maldonado,Central Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,493107,Alberto,Soto Maldonado,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Atlético Ottawa,18,1499,20,2,2,1,10,4,6,7,3,11,7,4,0,0,2,0,0,2,2,0,1,1,2,0,17,2,87,20,717,263,347,2.3,2,2,5.24,2,9,10,20,30,80,14,8,126,45,9,7,1057,121,18,26,14,63,53.0%,5,1,80,5,3,8,6,6,20,0,1,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,14,29,303,163,591,50,32.8%,85.1%,409,117,84,146,474,97,37.5%,16,0,0,35,34,34,21,8,1.46,0.84,1.46,0.84,2.3,28,1,0.07,31,0.29,0.43,31.3%,23,476,368,46,368,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:awupposzx23aru4cerbikwcbu,Canadian Premier League 2021 (Canada)
1,dv9msjb1plmpnuxdwz8tm5hm2,,R. Núñez,Rafael Leonardo Núñez Mata,Left Attacking Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,493083,Rafael Leonardo,Núñez Mata,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Atlético Ottawa,24,1630,19,6,6,0,11,5,6,6,6,14,7,5,0,0,2,0,0,0,0,0,0,0,0,0,2,23,81,28,583,221,253,3.17,0,0,2.88,4,6,0,19,19,49,2,2,95,28,5,5,897,113,18,12,21,53,44.1%,2,1,63,7,3,4,6,8,16,6,2,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,6,29,303,145,449,36,19.0%,81.3%,283,129,62,166,343,74,33.3%,21,0,0,20,24,24,22,7,2.47,0.69,2.47,0.69,3.17,19,1,0.09,37,0.2,0.21,29.8%,16,616,490,27,490,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:dv9msjb1plmpnuxdwz8tm5hm2,Canadian Premier League 2021 (Canada)
1,1wfq0k89fj2ao1fimsgjeqej8,,T.Obadal,Teodor Obadal,Goalkeeper,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,533318,Teodor,Obadal,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Atlético Ottawa,2,180,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,46,29,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64,0,0,0,0,0,-,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,4,4,0,0,7,1,0,4,3,0,0,6,6,1,1,2,0,2,1,0,0,0,4,0,0,0,63,1,0,52.2%,67.4%,1,0,30,0,1,45,-,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,30.0%,0,648,513,0,513,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:1wfq0k89fj2ao1fimsgjeqej8,Canadian Premier League 2021 (Canada)
1,b2fxe6y0xulg212cls9zrp6mt,,Miguel Acosta,Miguel Acosta Mateos,Left Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,484440,Miguel,Acosta Mateos,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Atlético Ottawa,26,2340,23,0,0,0,2,2,0,2,1,2,1,1,0,0,0,0,2,0,2,0,0,0,1,1,1,3,132,96,957,381,348,1.09,2,1,1.13,2,1,2,10,12,47,0,0,127,23,0,0,1593,115,31,43,23,160,60.7%,54,21,128,11,6,6,4,7,7,2,3,0,0,1,0,0,45,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,10,16,348,532,713,17,43.4%,76.2%,429,126,174,157,532,268,50.0%,26,0,2,62,131,131,24,5,1.09,0,1.09,0,1.09,11,7,0.16,7,0.1,0.1,30.3%,23,616,478,31,478,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:b2fxe6y0xulg212cls9zrp6mt,Canadian Premier League 2021 (Canada)
1,5ggjixg89r56xz7skcr1v9rf8,,S. Salter,Samuel Salter,Centre Forward,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,531507,Samuel,Salter,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,HFX Wanderers,19,698,21,12,6,0,9,9,0,5,0,5,0,4,0,0,0,0,2,0,1,0,1,1,2,0,8,4,43,12,215,54,106,2.57,2,1,0.93,4,1,0,9,9,22,6,1,43,8,0,0,336,68,4,7,3,17,57.9%,3,2,25,3,1,7,2,0,5,2,3,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,13,146,22,168,46,15.8%,74.4%,88,66,6,84,120,11,42.5%,40,0,1,2,5,5,8,4,1.47,1.1,1.47,1.1,2.57,8,3,0.14,19,0,0,31.9%,10,432,307,16,307,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:5ggjixg89r56xz7skcr1v9rf8,Canadian Premier League 2021 (Canada)
1,6f8o1o8adqhvar5n92brgfnjd,,P. Lamothe,Pierre Lamothe,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,244283,Pierre,Lamothe,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,22,1054,24,12,6,1,6,1,5,0,2,11,8,3,0,0,0,0,1,0,1,0,0,0,0,1,1,16,58,16,571,238,259,0.71,1,0,0.82,0,1,4,5,9,17,1,0,48,8,2,1,756,83,7,20,6,41,55.1%,8,1,70,7,7,13,1,0,8,0,5,0,0,1,0,0,13,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,6,16,211,122,423,13,24.0%,87.0%,319,108,70,136,355,80,25.0%,16,0,0,14,22,22,15,4,0.68,0.03,0.68,0.03,0.71,9,3,0.04,19,0.36,0.5,32.5%,25,517,389,24,389,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:6f8o1o8adqhvar5n92brgfnjd,Canadian Premier League 2021 (Canada)
1,7ao58e6608lb8eu3dmk17jisp,,O. Bassett,Oliver Bassett,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,217111,Oliver,Bassett,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,19,1232,23,5,9,1,7,3,4,1,6,6,5,1,0,0,3,0,1,1,2,0,0,0,0,2,3,10,62,22,745,285,376,1.24,2,3,2.17,1,3,11,7,18,36,1,1,62,15,1,1,990,86,7,20,10,42,56.3%,4,0,82,7,4,10,4,0,9,2,3,0,0,0,0,0,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,16,290,115,585,14,27.1%,88.7%,438,152,71,171,488,86,53.3%,15,0,0,52,10,10,28,4,0.84,0.4,0.84,0.4,1.24,15,1,0.06,20,0.35,0,36.6%,33,381,274,10,274,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:7ao58e6608lb8eu3dmk17jisp,Canadian Premier League 2021 (Canada)
1,9daagbp9cole1exslz991cqhg,,K. Baskett,Kieran Baskett,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,533385,Kieran,Baskett,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,8,720,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,194,99,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,264,0,0,0,0,1,-,1,0,9,0,0,0,0,3,0,0,4,2,2,0,0,4,6,3,3,0,18,0,1,7,6,2,0,16,10,8,4,6,0,7,4,0,0,2,19,0,0,0,263,1,0,64.4%,59.3%,0,0,115,0,1,193,100.0%,5,9.98,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,32.4%,0,545,396,1,396,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:9daagbp9cole1exslz991cqhg,Canadian Premier League 2021 (Canada)
1,9n35t9hwq6el9tb7yg65qlyzu,,M. Polisi,Matteo Polisi,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,428290,Matteo,Polisi,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,19,692,23,11,7,1,5,5,0,2,1,3,1,2,0,0,0,0,3,0,3,0,1,0,1,2,2,5,30,13,282,103,136,1.51,3,1,0.61,2,1,0,6,6,28,2,1,49,16,0,0,429,69,4,10,5,22,48.3%,3,2,31,7,1,9,6,1,7,0,3,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,18,152,45,232,26,24.5%,84.8%,154,63,22,78,177,27,31.3%,16,0,2,11,6,6,11,5,1.51,0,1.51,0,1.51,5,1,0.14,11,0.27,0.17,38.0%,16,416,295,8,295,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:9n35t9hwq6el9tb7yg65qlyzu,Canadian Premier League 2021 (Canada)
1,2v0jla46uu3zrm9x85xrewt90,,J. Ulloa,Jared Leonardo Ulloa Bazán,Right Attacking Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,533392,Jared Leonardo,Ulloa Bazán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Attacking Midfielder,Valour,22,835,19,16,3,0,1,1,0,3,0,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,5,28,13,227,71,115,0.65,0,1,1.58,0,2,2,11,13,47,3,1,59,19,0,0,415,58,6,7,7,22,65.0%,1,0,33,11,0,9,10,2,12,5,1,0,0,0,0,0,10,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,9,189,48,178,27,15.0%,81.9%,95,78,13,93,112,22,50.0%,6,0,0,22,10,10,8,4,0.52,0.12,0.52,0.12,0.65,12,0,0.06,10,0.32,0.25,31.1%,10,500,380,12,380,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:2v0jla46uu3zrm9x85xrewt90,Canadian Premier League 2021 (Canada)
1,4yghd10vc0jyke6zthn2d4tbe,,A. Soto,Amir Amizis Soto Espinoza,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,505043,Amir Amizis,Soto Espinoza,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,5,286,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,133,95,15,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,156,12,6,2,2,19,66.7%,9,2,8,0,1,3,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,97,59,0,38.3%,82.7%,44,0,66,0,55,78,55.6%,9,0,0,0,17,17,2,0,0,0,0,0,0,0,1,-,0,-,-,29.4%,0,445,323,2,323,Canadian Premier League 2021 (Canada),a7m2aoup9b8iaz871b2ep5wr8,a7m2aoup9b8iaz871b2ep5wr8:4yghd10vc0jyke6zthn2d4tbe,Canadian Premier League 2021 (Canada)
