Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,PassesIntoBox,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,null
1,12ocjytwhu2liqu9ar6e0ixka,,A. Yousef,Abd-El-Aziz Yousef,,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,482885,Abd-El-Aziz,Yousef,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,HFX Wanderers,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,26.9%,0.00,106,0,61,0,61,
1,eb0qxwpcnsxwfi1o3jqc7l7xm,,T. Venhola,Tyrone Venhola,,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,485396,Tyrone,Venhola,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Pacific,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,30.9%,0.00,16,0,14,0,14,
1,1hdfhtafk7cehetym09wbhpm,,J. Kotsopoulos,Jace Kotsopoulos,Centre Forward,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,484659,Jace,Kotsopoulos,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,Forge,3,138,23,2,1,0,5,5,0,0,0,2,1,1,0,0,0,0,2,0,1,1,0,1,0,1,2,4,6,0,28,6,16,1.72,2,0,0.04,3,0,0,1,1,4,3,2,5,3,0,0,52,6,1,0,1,2,50.0%,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,15,14,32.1%,78.6%,9,12,1,16,11,1,0.0%,1,0.00,2,0,0,0,0,2,1.01,0.71,1.01,0.71,1.72,1,0,0.25,7,-,-,46.1%,1.00,116,4,67,4,67,
1,9u43821bgzomf56br5toaywdm,228185,B. Maan,Baj Maan,,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,485988,Baj,Maan,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Forge,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,39.8%,0.00,36,0,28,0,28,
1,8ev4bh2rm56bbo2zwyndiz3hm,,C. Ezoua,Chris Ezoua,,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,486066,Chris,Ezoua,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Edmonton,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,32.4%,0.00,41,0,35,0,35,
1,cfx0kdkw50a9417og40fqqled,195712,R. Thompson,Roger Thompson,Left Centre Back,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,160292,Roger,Thompson,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,York United,10,802,29,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,50,32,526,342,102,0.45,0,0,0.69,1,1,1,3,4,1,0,0,36,1,0,0,628,31,5,4,15,66,69.2%,40,20,40,4,4,1,0,1,2,0,2,0,0,2,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,9,403,216,5,42.8%,84.4%,169,3,272,4,199,323,57.5%,40,0.00,0,0,58,58,8,0,0.00,0.45,0.00,0.45,0.45,4,10,0.15,3,-,-,35.2%,1.00,279,7,194,7,194,
1,1kz50yz5flax19tm42u3m83bp,173775,E. Mortotsi,Edem Mortotsi,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,160004,Edem,Mortotsi,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,18,881,27,9,3,0,8,4,4,2,4,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,85,18,459,163,193,1.35,0,2,1.11,1,1,7,5,12,22,3,2,64,14,2,1,654,58,12,12,9,36,61.5%,3,1,78,2,2,11,4,3,9,0,1,0,0,0,0,0,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,10,152,102,400,15,36.8%,77.6%,259,42,55,62,324,73,40.0%,25,0.00,0,23,13,13,20,3,1.11,0.24,1.11,0.24,1.35,10,0,0.06,22,0.39,0.22,38.5%,26.00,511,18,273,18,273,
1,e6cd4pwmbb7lfatlo8gc8eaj9,52246,Galán,José Antonio Pedrosa Galán,Defensive Midfielder,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,87810,José Antonio,Pedrosa Galán,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Valour,13,901,35,2,6,0,1,0,1,0,0,8,8,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,58,30,494,211,195,0.36,0,0,0.46,0,0,0,9,9,6,0,0,55,4,0,0,645,71,10,16,5,48,65.0%,15,4,68,4,8,19,0,2,16,0,2,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,4,11,87,156,402,0,31.8%,82.2%,282,45,79,58,339,97,28.0%,25,0.00,0,5,30,30,16,2,0.13,0.23,0.13,0.23,0.36,9,7,0.04,9,0.00,0.00,32.7%,21.00,296,11,276,11,276,
1,ev5vju1zs37klpdmj5s8zive2,229220,S. Artemenko,Svyatik Artemenko,,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,487541,Svyatik,Artemenko,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Valour,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,32.5%,0.00,323,0,309,0,309,
1,79mxm0eabtbsoieveku9v91ey,,S.Lamanna,Stefan Lamanna,Centre Forward,15382,York United,York,YRK,cqthcpums3aas2tdy0qhlkuwa,488467,Stefan,Lamanna,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Centre Forward,York United,6,77,25,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,31,11,13,0.17,0,1,0.53,0,1,0,1,1,8,1,0,8,3,0,0,55,10,2,0,0,2,100.0%,0,0,10,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,18,6,31,5,29.0%,77.4%,21,2,1,6,23,2,50.0%,2,0.00,0,0,0,0,1,1,0.06,0.12,0.06,0.12,0.17,0,0,0.09,2,-,-,34.8%,4.00,221,3,176,3,176,
1,ekpuqpny9mue83orafcamp2i,223356,A. Pepple,Aribim Pepple,Second Striker,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,490180,Aribim,Pepple,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Second Striker,Cavalry,8,61,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,6,0.00,0,0,0.00,0,0,0,0,0,1,0,0,4,0,0,0,21,8,0,1,0,1,100.0%,0,0,3,3,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,14,1,6,0,0.0%,77.8%,1,6,0,6,3,0,40.0%,5,0.00,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,44.1%,2.00,186,0,145,0,145,
1,3mdoaxl9nv5pgiya30nqm3qi,,O.Fakunle,Oluwatofarati Fakunle,Left Attacking Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,491825,Oluwatofarati,Fakunle,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Attacking Midfielder,Cavalry,2,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,33.3%,100.0%,3,0,0,0,3,0,-,0,0.00,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,0.00,0.00,42.7%,1.00,127,0,101,0,101,
1,d3zpp8u78lgqwzbgj9kvq9my2,,L. Iacobellis,Luke Iacobellis,,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,492174,Luke,Iacobellis,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Forge,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,40.9%,0.00,49,0,27,0,27,
1,31r2oi7430d9sm4f9m0yzhp79,,J. Santiago,Jordan Santiago,,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,74962,Jordan,Santiago,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Cavalry,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,56.9%,0.00,18,0,13,0,13,
1,6tx4ta4mg0qdu5a8v11jqf2wa,,J.Stoddart,Justin Stoddart,Central Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,493478,Justin,Stoddart,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Forge,1,14,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,3,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,10,3,1,1,0,3,66.7%,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,2,3,0,50.0%,66.7%,3,1,0,3,3,0,0.0%,1,0.00,0,0,2,2,0,1,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,37.8%,0.00,153,0,113,0,113,
1,1w17tn6ss40z0rhlkaws2uq96,,O.Oyegunle,Oluwaseun Oyegunle,Left Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,493479,Oluwaseun,Oyegunle,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Back,Forge,1,38,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,22,1,1,0,1,3,100.0%,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,9,9,0,42.9%,57.1%,1,0,3,0,4,3,0.0%,1,0.00,0,2,3,3,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,0.00,0.00,39.4%,0.00,50,0,54,0,54,
1,64kd3jci1efqx4biwrclbt2sq,421009,S. Grewal,Sachdev Grewal,,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,493957,Sachdev,Grewal,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,Pacific,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-,0,-,-,38.4%,0.00,54,0,26,0,26,
